;Audio_Filenames;track_genre_1;track_genre_2;length;multi_genres
25184;ivox237_29_Yellow-Light_031608.wav;Filmscore;Acoustic;16.570.126.984.126.900;Acoustic Filmscore
25185;ivox237_30_Bliss_031609.wav;Ambient, Chill;Acoustic;12.186.199.546.485.200;Acoustic Ambient, Chill
25186;ivox237_31_Celestial-Bodies_031610.wav;Filmscore;Acoustic;1.174.037.641.723.350;Acoustic Filmscore
25187;ivox237_32_Comet-Nucleus_031611.wav;Ambient, Chill;Acoustic;11.517.464.852.607.700;Acoustic Ambient, Chill
25188;ivox237_33_Red-Sun-Blue-Sky_031612.wav;Ambient, Chill;Acoustic;15.084.049.886.621.300;Acoustic Ambient, Chill
25189;ivox238_01_Happy-Home_500103.wav;Rock;Acoustic;11.674.122.448.979.500;Acoustic Rock
25190;ivox238_02_Funhouse_500104.wav;Swing;Pop;11.303.183.673.469.300;Pop Swing
25191;ivox238_03_Happy-Family_500105.wav;Filmscore;Acoustic;8.850.285.714.285.710;Acoustic Filmscore
25192;ivox238_04_Home-Resort_500106.wav;Pop;Acoustic;1.100.538.775.510.200;Acoustic Pop
25193;ivox238_05_Familiar-Family_500107.wav;Pop;Acoustic;1.427.330.612.244.890;Acoustic Pop
25194;ivox238_06_Bringing-Up-A-Baby_500108.wav;Filmscore;Acoustic;1.033.665.306.122.440;Acoustic Filmscore
25195;ivox238_07_My-Family_500109.wav;Rock;Acoustic;11.078.530.612.244.800;Acoustic Rock
25196;ivox238_08_Make-Your-Day_500110.wav;Rock;Acoustic;1.100.538.775.510.200;Acoustic Rock
25197;ivox238_09_Family-In-Chaos_500111.wav;Filmscore;Acoustic;9.592.163.265.306.120;Acoustic Filmscore
25198;ivox238_10_Clumsy-And-Charming_500112.wav;Filmscore;Acoustic;9.667.918.367.346.930;Acoustic Filmscore
25199;ivox238_11_Cheeky-Cheek_500113.wav;Pop;Acoustic;9.445.877.551.020.400;Acoustic Pop
25202;ivox238_14_Family-Is-Home_500116.wav;Rock;Pop;825.469.387.755.102;Pop Rock
25205;ivox238_17_Good-Afternoon_500119.wav;Rock;Ambient, Chill;1.583.542.857.142.850;Ambient, Chill Rock
25206;ivox238_18_Fresh-Air-Day_500120.wav;Rock;Ambient, Chill;8.850.285.714.285.710;Ambient, Chill Rock
25207;ivox238_19_Sunday-Walk_500121.wav;Easy Listening;Pop;15.315.591.836.734.600;Easy Listening Pop
25208;ivox238_20_Family-Vacation_500122.wav;Rock;Pop;15.315.591.836.734.600;Pop Rock
25209;ivox238_21_Perfect-Family_500123.wav;Ambient, Chill;Pop;1.360.457.142.857.140;Ambient, Chill Pop
25210;ivox238_22_Family-Affair_500124.wav;Jazz;Pop;11.303.183.673.469.300;Jazz Pop
25212;ivox238_24_Capo-Ernesto_500126.wav;World Music;Pop;12.267.102.040.816.300;Pop World Music
25213;ivox238_25_La-Famiglia_500127.wav;Pop;;9.816.816.326.530.610; Pop
25214;ivox238_26_Dalibor-Goes-Hollywood_500128.wav;Filmscore;Pop;18.102.857.142.857.100;Filmscore Pop
25215;ivox238_27_Stumblebum_500129.wav;Filmscore;Pop;8.923.428.571.428.570;Filmscore Pop
25216;ivox238_28_My-Crazy-Uncle_500130.wav;Jazz;Ambient, Chill;11.227.428.571.428.500;Ambient, Chill Jazz
25217;ivox238_29_Sly-Old-Dog_500131.wav;Filmscore;Pop;11.376.326.530.612.200;Filmscore Pop
25218;ivox238_30_Wide-Land_500132.wav;Country, Folk;Pop;1.330.938.775.510.200;Country, Folk Pop
25220;ivox238_32_Old-Age-Party_500134.wav;Swing;Pop;10.187.755.102.040.800;Pop Swing
25221;ivox238_33_Clever-Grandaunt_500135.wav;Filmscore;Ambient, Chill;1.100.538.775.510.200;Ambient, Chill Filmscore
25222;ivox239_01_Beat-Cracker_500136.wav;Hip Hop, Rap;Ambient, Chill;12.081.632.653.061.200;Ambient, Chill Hip Hop, Rap
25223;ivox239_02_Rough-And-Dirty_500137.wav;Hip Hop, Rap;Ambient, Chill;11.149.061.224.489.700;Ambient, Chill Hip Hop, Rap
25224;ivox239_03_Funk-Street_500138.wav;Hip Hop, Rap;Ambient, Chill;8.181.551.020.408.160;Ambient, Chill Hip Hop, Rap
25225;ivox239_04_City-Slickers_500139.wav;Hip Hop, Rap;Pop;9.030.530.612.244.890;Hip Hop, Rap Pop
25226;ivox239_05_Backyard-Tricks_500140.wav;Hip Hop, Rap;Filmscore;1.504.391.836.734.690;Filmscore Hip Hop, Rap
25227;ivox239_06_Da-Fonk_500141.wav;Hip Hop, Rap;Pop;144.065.306.122.449;Hip Hop, Rap Pop
25228;ivox239_07_Funky-Ride_500142.wav;Others;Pop;9.756.734.693.877.550;Others Pop
25229;ivox239_08_Outside-Lane_500143.wav;Others;Pop;1.532.604.081.632.650;Others Pop
25230;ivox239_09_Road-Bike-Ride_500144.wav;House;;1.570.742.857.142.850; House
25231;ivox239_10_Party-Tendency_500145.wav;Rock;Pop;130.56;Pop Rock
25232;ivox239_11_California-Skate-Park_500146.wav;Rock;Pop;1.049.338.775.510.200;Pop Rock
25233;ivox239_12_American-Kickflip_500147.wav;Rock;Trailer;15.728.326.530.612.200;Rock Trailer
25234;ivox239_13_Halfpipe_500148.wav;Rock;Hard, Heavy;14.168.816.326.530.600;Hard, Heavy Rock
25235;ivox239_14_Skating-Wild_500149.wav;Rock;Hard, Heavy;10.582.204.081.632.600;Hard, Heavy Rock
25236;ivox239_15_More-Risk-More-Fun_500150.wav;Rock;Trailer;1.193.273.469.387.750;Rock Trailer
25237;ivox239_16_Eighties-Please_500151.wav;Electronica;Trailer;14.607.673.469.387.700;Electronica Trailer
25238;ivox239_17_Disco-Mile_500152.wav;Electronica;Trailer;12.805.224.489.795.900;Electronica Trailer
25239;ivox239_18_Fashion-Trends_500153.wav;House;Trailer;15.655.183.673.469.300;House Trailer
25240;ivox239_19_Get-Up_500154.wav;Funk, Soul;Trailer;9.968.326.530.612.240;Funk, Soul Trailer
25241;ivox239_20_Rolla-Skata_500155.wav;Pop;Trailer;10.940.081.632.653.000;Pop Trailer
25242;ivox239_21_Electronic-B-Boys_500156.wav;Electronica;Trailer;11.344.979.591.836.700;Electronica Trailer
25243;ivox239_22_Break-A-Leg_500157.wav;Electronica;Trailer;9.555.591.836.734.690;Electronica Trailer
25244;ivox239_23_Head-Spin_500158.wav;Electronica;Trailer;14.769.632.653.061.200;Electronica Trailer
25245;ivox239_24_In-The-Streets-Of-NYC_500159.wav;Rock;Trailer;10.195.591.836.734.600;Rock Trailer
25246;ivox239_25_Teamplayers_500160.wav;Rock;Trailer;14.419.591.836.734.600;Rock Trailer
25247;ivox239_26_Team-Time_500161.wav;Filmscore;Trailer;17.643.102.040.816.300;Filmscore Trailer
25248;ivox239_27_Two-Gather_500162.wav;Rock;Trailer;10.919.183.673.469.300;Rock Trailer
25249;ivox239_28_Team-On-A-Journey_500163.wav;Others;Trailer;12.005.877.551.020.400;Others Trailer
25250;ivox239_29_Relay_500164.wav;Rock;Filmscore;9.720.163.265.306.120;Filmscore Rock
25251;ivox239_30_Flying-Splice_500165.wav;Rock;Trailer;11.768.163.265.306.100;Rock Trailer
25252;ivox239_31_Ready-Mate_500166.wav;Rock;Filmscore;9.605.224.489.795.910;Filmscore Rock
25253;ivox239_32_Team-Reunion_500167.wav;Filmscore;Trailer;13.594.122.448.979.500;Filmscore Trailer
25254;ivox239_33_All-For-All_500168.wav;Filmscore;Trailer;8.944.326.530.612.240;Filmscore Trailer
25255;ivox240_01_High-Tech-Circuit_500169.wav;Electronica;Hard, Heavy;963.134.693.877.551;Electronica Hard, Heavy
25256;ivox240_02_Future-Lab_500170.wav;Ambient, Chill;Trailer;12.410.775.510.204.000;Ambient, Chill Trailer
25257;ivox240_03_World-Purifier_500171.wav;Ambient, Chill;Electronica;1.461.812.244.897.950;Ambient, Chill Electronica
25258;ivox240_04_Clean-Atmosphere_500172.wav;Ambient, Chill;Electronica;11.156.897.959.183.600;Ambient, Chill Electronica
25259;ivox240_05_Cyber-Pioneers_500173.wav;Ambient, Chill;Trailer;11.292.734.693.877.500;Ambient, Chill Trailer
25260;ivox240_06_Four-Treasures_500174.wav;Electronica;Trailer;15.307.755.102.040.800;Electronica Trailer
25261;ivox240_07_Patent-Pending_500175.wav;Filmscore;Trailer;11.924.897.959.183.600;Filmscore Trailer
25263;ivox240_09_New-Shores_500177.wav;Electronica;Trailer;10.869.551.020.408.100;Electronica Trailer
25264;ivox240_10_Mission-To-Mars_500178.wav;Electronica;Trailer;1.334.334.693.877.550;Electronica Trailer
25265;ivox240_11_Hot-Electron_500179.wav;Electronica;Trailer;905.665.306.122.449;Electronica Trailer
25266;ivox240_12_Mind-Reader-Tool_500180.wav;Electronica;Ambient, Chill;18.194.285.714.285.700;Ambient, Chill Electronica
25267;ivox240_13_Artificial-Mind_500181.wav;Electronica;Ambient, Chill;973.061.224.489.796;Ambient, Chill Electronica
25270;ivox240_16_Star-Tech_500184.wav;Electronica;;10.391.510.204.081.600; Electronica
25271;ivox240_17_New-Elements_500185.wav;Filmscore;Ambient, Chill;12.254.040.816.326.500;Ambient, Chill Filmscore
25274;ivox240_20_Ray-Of-Light_500188.wav;Filmscore;Ambient, Chill;12.457.795.918.367.300;Ambient, Chill Filmscore
25276;ivox240_22_Orbital-Living_500190.wav;Electronica;Ambient, Chill;15.605.551.020.408.100;Ambient, Chill Electronica
25277;ivox240_23_Cone-Fusion_500191.wav;Electronica;Ambient, Chill;12.397.714.285.714.200;Ambient, Chill Electronica
25285;ivox240_31_Star-Dust_500199.wav;Ambient, Chill;;1.533.126.530.612.240; Ambient, Chill
25286;ivox240_32_Technophobia_500200.wav;Filmscore;Electronica;16.788.897.959.183.600;Electronica Filmscore
25290;ivox241_03_The-Greenback-God_500204.wav;Rock;Filmscore;1.100.538.775.510.200;Filmscore Rock
25292;ivox241_05_Odds-On-Favorite_500206.wav;Filmscore;Ambient, Chill;12.071.183.673.469.300;Ambient, Chill Filmscore
25293;ivox241_06_Secret-Firewall_500207.wav;Rock;Electronica;12.107.755.102.040.800;Electronica Rock
25294;ivox241_07_Truth-Machine_500208.wav;Filmscore;Electronica;8.756.244.897.959.180;Electronica Filmscore
25298;ivox241_11_Hope-And-Glory_500212.wav;Filmscore;Ambient, Chill;15.407.020.408.163.200;Ambient, Chill Filmscore
25300;ivox241_13_Candidates-And-Campaigns_500214.wav;Filmscore;Indie, Alternative;1.375.608.163.265.300;Filmscore Indie, Alternative
25301;ivox241_14_Journey-To-Eternity_500215.wav;Filmscore;Pop;1.030.530.612.244.890;Filmscore Pop
25302;ivox241_15_History-Will-Show_500216.wav;Filmscore;Ambient, Chill;12.755.591.836.734.600;Ambient, Chill Filmscore
25304;ivox241_17_Think-Big_500218.wav;Filmscore;Pop;10.219.102.040.816.300;Filmscore Pop
25305;ivox241_18_Legends-Of-Dreams_500219.wav;Filmscore;Pop;1.833.795.918.367.340;Filmscore Pop
25306;ivox241_19_To-The-Polls_500220.wav;Filmscore;Ambient, Chill;11.057.632.653.061.200;Ambient, Chill Filmscore
25309;ivox241_22_Red-News_500223.wav;Filmscore;Pop;8.980.897.959.183.670;Filmscore Pop
25310;ivox241_23_Big-Noise_500224.wav;Filmscore;Pop;11.156.897.959.183.600;Filmscore Pop
25311;ivox241_24_Minute-Made_500225.wav;Filmscore;Ambient, Chill;7.356.081.632.653.060;Ambient, Chill Filmscore
25313;ivox241_26_White-House-Ticker_500227.wav;Filmscore;Pop;13.557.551.020.408.100;Filmscore Pop
25315;ivox241_28_Brand-New-News_500229.wav;Rock;Ambient, Chill;19.469.061.224.489.700;Ambient, Chill Rock
25317;ivox241_30_The-Investigation_500231.wav;Filmscore;;9.832.489.795.918.360; Filmscore
25320;ivox241_33_False-Smile_500234.wav;Filmscore;Ambient, Chill;1.110.204.081.632.650;Ambient, Chill Filmscore
25321;ivox242_01_Bubble-In-A-Box_500432.wav;Electronica;Pop;11.655.836.734.693.800;Electronica Pop
25322;ivox242_02_Urban-Farming_500433.wav;Electronica;Classical Music;13.306.775.510.204.000;Classical Music Electronica
25323;ivox242_03_Grand-Designs_500434.wav;Easy Listening;Filmscore;9.756.734.693.877.550;Easy Listening Filmscore
25324;ivox242_04_Questions-Answers_500435.wav;Electronica;Ambient, Chill;15.030.857.142.857.100;Ambient, Chill Electronica
25327;ivox242_07_Eclectic-Energy_500438.wav;Electronica;;10.206.040.816.326.500; Electronica
25328;ivox242_08_Toaster-Tense_500439.wav;Hip Hop, Rap;Ambient, Chill;9.555.591.836.734.690;Ambient, Chill Hip Hop, Rap
25329;ivox242_09_Vacuum-At-Noon_500440.wav;Hip Hop, Rap;Filmscore;13.413.877.551.020.400;Filmscore Hip Hop, Rap
25330;ivox242_10_Fire-On-The-Rocks_500441.wav;Easy Listening;Filmscore;14.905.469.387.755.100;Easy Listening Filmscore
25332;ivox242_12_Instant-Lobby_500443.wav;Jazz;;9.910.857.142.857.140; Jazz
25333;ivox242_13_White-Mechansims_500444.wav;Ambient, Chill;;12.207.020.408.163.200; Ambient, Chill
25337;ivox242_17_Technical-Time_500448.wav;Electronica;Classical Music;10.294.857.142.857.100;Classical Music Electronica
25338;ivox242_18_Bio-Clock_500449.wav;Electronica;;13.706.448.979.591.800; Electronica
25339;ivox242_19_Mystery-Discovery_500450.wav;Electronica;Filmscore;10.255.673.469.387.700;Electronica Filmscore
25341;ivox242_21_Generation-Science_500452.wav;Ambient, Chill;Classical Music;15.407.020.408.163.200;Ambient, Chill Classical Music
25343;ivox242_23_So-Artificial-Intelligent_500454.wav;Electronica;Classical Music;11.606.204.081.632.600;Classical Music Electronica
25345;ivox242_25_Future-Light_500456.wav;Electronica;Classical Music;14.482.285.714.285.700;Classical Music Electronica
25350;ivox242_30_Populate-Mars_500461.wav;Electronica;Classical Music;14.706.938.775.510.200;Classical Music Electronica
25351;ivox242_31_Kraftzwerg_500462.wav;Electronica;Classical Music;14.965.551.020.408.100;Classical Music Electronica
25354;ivox243_01_At-The-Park_500368.wav;Country, Folk;Filmscore;12.405.551.020.408.100;Country, Folk Filmscore
25355;ivox243_02_Dancing-In-The-Sun_500369.wav;Country, Folk;Filmscore;11.206.530.612.244.800;Country, Folk Filmscore
25356;ivox243_03_Westend-Sunset_500370.wav;Rock;Filmscore;14.756.571.428.571.400;Filmscore Rock
25357;ivox243_04_Fine-Day_500371.wav;Rock;Filmscore;1.180.734.693.877.550;Filmscore Rock
25358;ivox243_05_Groovy-Morning_500372.wav;Latin;;10.394.122.448.979.500; Latin
25359;ivox243_06_Let's-Go-Happy_500373.wav;Easy Listening;;1.165.061.224.489.790; Easy Listening
25361;ivox243_08_Natural-Feeling_500375.wav;Rock;Filmscore;11.112.489.795.918.300;Filmscore Rock
25362;ivox243_09_Ask-That-Mountain_500376.wav;Rock;;17.943.510.204.081.600; Rock
25363;ivox243_10_Joyful_500377.wav;Rock;;11.031.510.204.081.600; Rock
25364;ivox243_11_So-Glad-To-Be-Here_500378.wav;Rock;Others;1.030.530.612.244.890;Others Rock
25365;ivox243_12_Cheerful-Soul_500379.wav;Rock;World Music;1.417.665.306.122.440;Rock World Music
25366;ivox243_13_Whistle-In-The-Sun_500380.wav;Rock;World Music;15.268.571.428.571.400;Rock World Music
25367;ivox243_14_Happy-Face_500381.wav;Rock;Pop;14.727.836.734.693.800;Pop Rock
25368;ivox243_15_Blessed-With-You_500382.wav;Rock;World Music;11.731.591.836.734.600;Rock World Music
25369;ivox243_16_Lucky-Me_500383.wav;Rock;Latin;13.706.448.979.591.800;Latin Rock
25370;ivox243_17_Holiday-Flirt_500384.wav;Rock;World Music;12.507.428.571.428.500;Rock World Music
25371;ivox243_18_Sparkling-Venture_500385.wav;Rock;World Music;10.407.183.673.469.300;Rock World Music
25372;ivox243_19_On-Cloud-Nine_500386.wav;Latin;World Music;1.100.538.775.510.200;Latin World Music
25373;ivox243_20_Days-Of-Love_500387.wav;Rock;Pop;11.344.979.591.836.700;Pop Rock
25375;ivox243_22_Crash-Diet_500389.wav;Jazz;Latin;940.930.612.244.898;Jazz Latin
25376;ivox243_23_Flower-Power_500390.wav;Rock;Others;1.270.595.918.367.340;Others Rock
25377;ivox243_24_Wonderful-Morning_500391.wav;Rock;Latin;1.500.734.693.877.550;Latin Rock
25378;ivox243_25_Beloved-And-Blessed_500392.wav;Rock;Latin;1.030.530.612.244.890;Latin Rock
25379;ivox243_26_El-Hermoso-Dia_500393.wav;Rock;Latin;13.706.448.979.591.800;Latin Rock
25380;ivox243_27_Happy-Friends_500394.wav;Rock;World Music;10.605.714.285.714.200;Rock World Music
25381;ivox243_28_Beautiful-Eyes_500395.wav;Country, Folk;Pop;1.500.734.693.877.550;Country, Folk Pop
25382;ivox243_29_Missouri-Fields_500396.wav;Country, Folk;Latin;12.107.755.102.040.800;Country, Folk Latin
25383;ivox243_30_Flowers-Of-California_500397.wav;Country, Folk;World Music;950.595.918.367.347;Country, Folk World Music
25384;ivox243_31_Freewheeling-Lifestyle_500398.wav;Rock;World Music;14.307.265.306.122.400;Rock World Music
25385;ivox243_32_Hollow-Balloons_500399.wav;Rock;World Music;9.007.020.408.163.260;Rock World Music
25386;ivox243_33_Easy-Life-Happy-Day_500400.wav;Rock;World Music;12.207.020.408.163.200;Rock World Music
25387;ivox244_01_Doleful-Dole_500401.wav;Ambient, Chill;Pop;1.635.526.530.612.240;Ambient, Chill Pop
25388;ivox244_02_Melancholic-Day_500465.wav;Country, Folk;World Music;16.107.102.040.816.300;Country, Folk World Music
25390;ivox244_04_Dumpish-Look_500403.wav;Rock;World Music;14.006.857.142.857.100;Rock World Music
25391;ivox244_05_Learned-To-Let-Go_500404.wav;Rock;World Music;9.007.020.408.163.260;Rock World Music
25392;ivox244_06_Days-Gone-By_500405.wav;Ambient, Chill;World Music;12.207.020.408.163.200;Ambient, Chill World Music
25394;ivox244_08_Hope-Dies-Last_500407.wav;Ambient, Chill;World Music;1.340.604.081.632.650;Ambient, Chill World Music
25395;ivox244_09_Winter-Song_500408.wav;Filmscore;World Music;13.805.714.285.714.200;Filmscore World Music
25396;ivox244_10_Rainy-Thoughts_500409.wav;Filmscore;Classical Music;11.206.530.612.244.800;Classical Music Filmscore
25398;ivox244_12_Broken-Childhood_500411.wav;Filmscore;Electronica;12.805.224.489.795.900;Electronica Filmscore
25399;ivox244_13_Divorce-Story_500412.wav;Filmscore;World Music;1.100.538.775.510.200;Filmscore World Music
25401;ivox244_15_Salty-Drops_500414.wav;Filmscore;World Music;10.012.734.693.877.500;Filmscore World Music
25403;ivox244_17_Resignation-To-A-Fate_500416.wav;Jazz;Ambient, Chill;21.305.469.387.755.100;Ambient, Chill Jazz
25404;ivox244_18_Sorrow-Stricken_500417.wav;Rock;Ambient, Chill;10.906.122.448.979.500;Ambient, Chill Rock
25407;ivox244_21_Without-Your-Love_500420.wav;Rock;Ambient, Chill;11.705.469.387.755.100;Ambient, Chill Rock
25408;ivox244_22_Angry-Reflections_500421.wav;Filmscore;Indie, Alternative;9.707.102.040.816.320;Filmscore Indie, Alternative
25409;ivox244_23_Broken-Family_500422.wav;Ambient, Chill;Filmscore;17.906.938.775.510.200;Ambient, Chill Filmscore
25415;ivox244_29_Tears-Will-Dry_500428.wav;Rock;Filmscore;144.065.306.122.449;Filmscore Rock
25416;ivox244_30_Today-Everything-Is-OK_500429.wav;Rock;Filmscore;11.305.795.918.367.300;Filmscore Rock
25417;ivox244_31_Excuses_500430.wav;Rock;Filmscore;15.205.877.551.020.400;Filmscore Rock
25418;ivox244_32_Couple-Again_500431.wav;Pop;Electronica;13.805.714.285.714.200;Electronica Pop
25421;ivox245_02_Up-To-The-Stars_500500.wav;Filmscore;Ambient, Chill;16.407.510.204.081.600;Ambient, Chill Filmscore
25426;ivox245_07_Dance-With-You_500504.wav;Jazz;Filmscore;15.605.551.020.408.100;Filmscore Jazz
25431;ivox245_12_Fiddlers-On-The-Rock_016170.wav;Others;Ambient, Chill;16.807.183.673.469.300;Ambient, Chill Others
25432;ivox245_13_Motor-Drive_012376.wav;Filmscore;Ambient, Chill;16.506.775.510.204.000;Ambient, Chill Filmscore
25433;ivox245_14_My-Old-Chinatown_500507.wav;Jazz;Ambient, Chill;13.207.510.204.081.600;Ambient, Chill Jazz
25435;ivox245_16_Derby_016227.wav;Others;Ambient, Chill;14.806.204.081.632.600;Ambient, Chill Others
25436;ivox245_17_Dancing-Girls_500508.wav;Others;Ambient, Chill;16.807.183.673.469.300;Ambient, Chill Others
25437;ivox245_18_Piano-Beat_016226.wav;Others;Ambient, Chill;860.734.693.877.551;Ambient, Chill Others
25438;ivox245_19_Happy-With-You_500509.wav;Jazz;Electronica;18.105.469.387.755.100;Electronica Jazz
25439;ivox245_20_Let's-Swing-Again_500510.wav;Jazz;Electronica;15.905.959.183.673.400;Electronica Jazz
25440;ivox245_21_It's-Grooving-Time_014109.wav;Rock;Electronica;1.340.604.081.632.650;Electronica Rock
25441;ivox245_22_Latino-Fever_012412.wav;World Music;Ambient, Chill;57.077.551.020.408.100;Ambient, Chill World Music
25442;ivox245_23_Lazy-Blues_500511.wav;Blues;Ambient, Chill;7.907.265.306.122.440;Ambient, Chill Blues
25443;ivox245_24_Sophisticated-Blues_014105.wav;Blues;Filmscore;20.307.591.836.734.600;Blues Filmscore
25444;ivox245_25_In-A-Blue-Mood_014108.wav;Blues;Ambient, Chill;14.505.795.918.367.300;Ambient, Chill Blues
25445;ivox245_26_Strange_016215.wav;Swing;Filmscore;11.107.265.306.122.400;Filmscore Swing
25446;ivox245_28_Jazz-And-Bridge_500512.wav;Jazz;Filmscore;4.106.448.979.591.830;Filmscore Jazz
25447;ivox245_29_Bongo-Bar_014101.wav;Jazz;Filmscore;13.706.448.979.591.800;Filmscore Jazz
25448;ivox245_30_Sexy-Strings_016196.wav;Jazz;Electronica;176.065.306.122.449;Electronica Jazz
25457;ivox246_09_In-The-Trap_500474.wav;Filmscore;Ambient, Chill;10.151.183.673.469.300;Ambient, Chill Filmscore
25460;ivox246_12_Horror-Toys_500477.wav;Filmscore;Ambient, Chill;11.044.571.428.571.400;Ambient, Chill Filmscore
25461;ivox246_13_Demon-Inside_500478.wav;Filmscore;Ambient, Chill;14.132.244.897.959.100;Ambient, Chill Filmscore
25462;ivox246_14_An-Invisible-Threat_500479.wav;Filmscore;World Music;14.704.326.530.612.200;Filmscore World Music
25465;ivox246_17_A-Strange-Place_500482.wav;Filmscore;Ambient, Chill;9.960.489.795.918.360;Ambient, Chill Filmscore
25467;ivox246_19_Nowhere-To-Go_500484.wav;Filmscore;;122.88; Filmscore
25469;ivox246_21_Calling-The-Spirits_500486.wav;Filmscore;Electronica;14.001.632.653.061.200;Electronica Filmscore
25470;ivox246_22_Game-Of-Spooks_500487.wav;Filmscore;Ambient, Chill;9.231.673.469.387.750;Ambient, Chill Filmscore
25472;ivox246_24_Shadows-Of-The-Past_500489.wav;Filmscore;Ambient, Chill;10.634.448.979.591.800;Ambient, Chill Filmscore
25475;ivox246_27_Haunted-Maiden_500492.wav;Filmscore;Electronica;1.087.738.775.510.200;Electronica Filmscore
25476;ivox246_28_Monastery-Walls_500493.wav;Filmscore;Electronica;119.04;Electronica Filmscore
25477;ivox246_29_Fearsome_500494.wav;Filmscore;Electronica;8.006.530.612.244.890;Electronica Filmscore
25482;ivox247_01_Field-Of-Vision_500844.wav;Filmscore;Ambient, Chill;9.832.489.795.918.360;Ambient, Chill Filmscore
25483;ivox247_02_No-More-Food_500845.wav;Filmscore;Ambient, Chill;12.606.693.877.551.000;Ambient, Chill Filmscore
25484;ivox247_03_It-Is-Too-Late_500846.wav;Filmscore;Electronica;13.709.061.224.489.700;Electronica Filmscore
25487;ivox247_06_Following-The-Trail_500849.wav;Filmscore;Ambient, Chill;12.016.326.530.612.200;Ambient, Chill Filmscore
25491;ivox247_10_Food-Chain_500851.wav;Filmscore;Ambient, Chill;13.612.408.163.265.300;Ambient, Chill Filmscore
25493;ivox247_12_Mushroom-Contest_500830.wav;Filmscore;Ambient, Chill;12.018.938.775.510.200;Ambient, Chill Filmscore
25494;ivox247_13_Food-Fads_500852.wav;Rock;Electronica;12.332.408.163.265.300;Electronica Rock
25496;ivox247_15_Recipe-Riddle_500832.wav;Hip Hop, Rap;Ambient, Chill;10.318.367.346.938.700;Ambient, Chill Hip Hop, Rap
25498;ivox247_17_Poisonous-Plate_500826.wav;Electronica;Ambient, Chill;12.280.163.265.306.100;Ambient, Chill Electronica
25499;ivox247_18_Infected-Meat_500855.wav;Filmscore;Ambient, Chill;1.091.395.918.367.340;Ambient, Chill Filmscore
25500;ivox247_19_Rotten-Cheese_500856.wav;Filmscore;Electronica;13.594.122.448.979.500;Electronica Filmscore
25501;ivox247_20_Don't-Eat-It_500857.wav;Filmscore;Ambient, Chill;14.733.061.224.489.700;Ambient, Chill Filmscore
25502;ivox247_21_Toxic-Needle_500858.wav;Filmscore;Pop;12.572.734.693.877.500;Filmscore Pop
25504;ivox247_23_Under-The-Microscope_500860.wav;Filmscore;Electronica;10.109.387.755.102.000;Electronica Filmscore
25506;ivox247_25_Delicate-Dietitian_500831.wav;Electronica;Ambient, Chill;9.871.673.469.387.750;Ambient, Chill Electronica
25507;ivox247_26_Eat-With-Caution_500862.wav;Filmscore;Ambient, Chill;11.122.938.775.510.200;Ambient, Chill Filmscore
25508;ivox247_27_Dantes-Dream_500863.wav;Filmscore;;14.834.938.775.510.200; Filmscore
25509;ivox247_28_Baobab_500864.wav;Ambient, Chill;Electronica;11.830.857.142.857.100;Ambient, Chill Electronica
25512;ivox247_31_Organ-Collapses_500867.wav;Ambient, Chill;Electronica;1.209.469.387.755.100;Ambient, Chill Electronica
25513;ivox247_32_Serious-Objection_500868.wav;Electronica;Ambient, Chill;1.421.061.224.489.790;Ambient, Chill Electronica
25515;ivox248_01_Five-Friends_500870.wav;Rock;Electronica;15.059.591.836.734.600;Electronica Rock
25516;ivox248_02_Fun-Fun-Fun_500871.wav;Pop;Electronica;950.595.918.367.347;Electronica Pop
25517;ivox248_03_The-One_500872.wav;Pop;Electronica;13.288.489.795.918.300;Electronica Pop
25518;ivox248_04_The-Greatest_500873.wav;Rock;Electronica;18.831.673.469.387.700;Electronica Rock
25519;ivox248_05_Indie-Or-Freak_500874.wav;Rock;Electronica;10.987.102.040.816.300;Electronica Rock
25520;ivox248_06_Break-My-Chains_500875.wav;Rock;Electronica;21.394.285.714.285.700;Electronica Rock
25521;ivox248_07_Dangerous_500876.wav;Funk, Soul;Electronica;22.170.122.448.979.500;Electronica Funk, Soul
25522;ivox248_08_Come-On-And-Fly_500877.wav;Rock;Atmosphere;1.340.081.632.653.060;Atmosphere Rock
25523;ivox248_09_Just-Believe_500834.wav;Rock;Filmscore;15.380.897.959.183.600;Filmscore Rock
25524;ivox248_10_Mister-Bumblebee_500878.wav;Rock;Filmscore;10.590.040.816.326.500;Filmscore Rock
25525;ivox248_11_Rollicking-Feet_500835.wav;Rock;Ambient, Chill;1.308.473.469.387.750;Ambient, Chill Rock
25526;ivox248_12_Time-To-Stop_500879.wav;Rock;Electronica;14.597.224.489.795.900;Electronica Rock
25527;ivox248_13_Super-Kool_500880.wav;Rock;Electronica;13.356.408.163.265.300;Electronica Rock
25528;ivox248_14_Yeah-I-Fly-A-Helicopter_500836.wav;Rock;Electronica;12.878.367.346.938.700;Electronica Rock
25530;ivox248_16_One-Fine-Day_500882.wav;Rock;Others;1.574.661.224.489.790;Others Rock
25531;ivox248_17_Kiss-My-Cabrio_500837.wav;Rock;Swing;1.778.677.551.020.400;Rock Swing
25532;ivox248_18_Free-Sally_500883.wav;Rock;Swing;14.568.489.795.918.300;Rock Swing
